username,account_info,profile
luis_lalqui,"{'id': '3122784653', 'public_metrics': {'followers_count': 102, 'following_count': 239, 'tweet_count': 17127, 'listed_count': 0, 'like_count': 2040, 'media_count': 29}, 'username': 'luis_lalqui', 'description': '', 'created_at': '2015-03-28T02:01:29.000Z', 'name': 'Luis'}","<h1>Perfil de usuario: luis_lalqui</h1>

<p><strong>Información básica:</strong></p>
<ul>
  <li><strong>Nombre:</strong> Luis</li>
  <li><strong>Nombre de usuario:</strong> luis_lalqui</li>
  <li><strong>Fecha de creación de la cuenta:</strong> 28 de marzo de 2015</li>
</ul>

<p><strong>Métricas públicas:</strong></p>
<ul>
  <li><strong>Seguidores:</strong> 102</li>
  <li><strong>Siguiendo:</strong> 239 cuentas</li>
  <li><strong>Tweets publicados:</strong> 17,127</li>
  <li><strong>Me gusta:</strong> 2,040</li>
  <li><strong>Medios publicados:</strong> 29</li>
  <li><strong>Listas en las que está incluido:</strong> 0</li>
</ul>

<p><strong>Descripción:</strong> No disponible</p>

<h2>Análisis para campaña política:</h2>
<p>Con 102 seguidores y una actividad de 17,127 tweets, este usuario tiene un alcance moderado. Su capacidad para interactuar con una audiencia más amplia podría ser limitada debido a su tamaño de seguidores, pero su experiencia en publicación de contenido (con 29 medios publicados) podría ser un activo.</p>

<h2>Alcance en redes sociales:</h2>
<p>Actualmente, el usuario tiene un alcance limitado a sus 102 seguidores en X (anteriormente Twitter). Sin embargo, su actividad y contenido podrían ser compartidos o mencionados por otros usuarios, ampliando potencialmente su influencia.</p>"
regodeandose,"{'id': '265485476', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/265485476/1562440048', 'public_metrics': {'followers_count': 876, 'following_count': 1419, 'tweet_count': 17552, 'listed_count': 2, 'like_count': 26138, 'media_count': 4447}, 'username': 'regodeandose', 'location': 'Colombia', 'description': 'En la competencia entre la vida y la muerte, la muerte está tan convencida de ganar que te da toda una vida de ventaja...\nAsí que, la vida es una!!! No sufra!!!', 'created_at': '2011-03-13T16:33:28.000Z', 'name': 'polígrafo ®️'}","<h1>Perfil de Usuario en X (Twitter)</h1>

<p><strong>Nombre de Usuario:</strong> regodeandose</p>
<p><strong>Nombre:</strong> polígrafo ®️</p>
<p><strong>Ubicación:</strong> Colombia</p>
<p><strong>Descripción:</strong> En la competencia entre la vida y la muerte, la muerte está tan convencida de ganar que te da toda una vida de ventaja... Así que, la vida es una!!! No sufra!!!</p>

<h2>Métricas Públicas</h2>
<ul>
  <li><strong>Seguidores:</strong> 876</li>
  <li><strong>Siguiendo:</strong> 1419</li>
  <li><strong>Tweets:</strong> 17552</li>
  <li><strong>Listas:</strong> 2</li>
  <li><strong>Me gusta:</strong> 26138</li>
  <li><strong>Medios:</strong> 4447</li>
</ul>

<h2>Fecha de Creación de la Cuenta:</h2>
<p>13 de marzo de 2011</p>

<h2>Alcance en Redes Sociales:</h2>
<p>Con 876 seguidores, este usuario tiene un alcance moderado en X. Su contenido ha generado 26138 me gusta y ha publicado 4447 medios, lo que sugiere que su audiencia se interesa por su contenido.</p>

<p>Este perfil puede ser de interés para campañas políticas que buscan llegar a usuarios en Colombia con un mensaje inspirador y motivacional.</p>"
William22169,"{'id': '1540323186553806850', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1540323186553806850/1693614353', 'public_metrics': {'followers_count': 256, 'following_count': 1381, 'tweet_count': 57623, 'listed_count': 1, 'like_count': 31314, 'media_count': 506}, 'username': 'William22169', 'location': 'Villavicencio, Colombia', 'description': 'Dios, la Virgen Santísima, nuestra Colombia. Llanero!!', 'created_at': '2022-06-24T13:17:36.000Z', 'name': 'WJ'}","<h1>Perfil de Usuario en X (anteriormente Twitter)</h1>

<p><strong>Nombre de Usuario:</strong> William22169</p>
<p><strong>Nombre:</strong> WJ</p>
<p><strong>Ubicación:</strong> Villavicencio, Colombia</p>
<p><strong>Descripción:</strong> Dios, la Virgen Santísima, nuestra Colombia. Llanero!!</p>

<h2>Métricas Públicas</h2>
<ul>
  <li><strong>Seguidores:</strong> 256</li>
  <li><strong>Siguiendo:</strong> 1381</li>
  <li><strong>Tweets:</strong> 57623</li>
  <li><strong>Listas:</strong> 1</li>
  <li><strong>Me gusta:</strong> 31314</li>
  <li><strong>Medios:</strong> 506</li>
</ul>

<h2>Información Adicional</h2>
<p><strong>Fecha de Creación de la Cuenta:</strong> 24 de junio de 2022</p>
<p><strong>URL del Banner de Perfil:</strong> <a href=""https://pbs.twimg.com/profile_banners/1540323186553806850/1693614353"">https://pbs.twimg.com/profile_banners/1540323186553806850/1693614353</a></p>

<h2>Análisis para Campaña Política</h2>
<p>Este usuario tiene un alcance moderado en X, con 256 seguidores y una actividad significativa, habiendo publicado 57623 tweets. Su influencia puede ser considerada media, dado su número de seguidores y la interacción que ha generado (31314 me gusta). La ubicación en Villavicencio, Colombia, y su descripción sugieren una fuerte conexión con la región y la cultura llanera.</p>
<p>Para una campaña política, este usuario podría ser considerado para divulgación de información o para la promoción de eventos locales, dada su conexión con la comunidad y su capacidad para interactuar con un público más amplio a través de sus tweets.</p>"
JuanMan17456026,"{'id': '1775305122572070913', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1775305122572070913/1715301177', 'public_metrics': {'followers_count': 3, 'following_count': 9, 'tweet_count': 479, 'listed_count': 0, 'like_count': 2, 'media_count': 2}, 'username': 'JuanMan17456026', 'location': 'Bogotá, D.C., Colombia', 'description': 'Bogotano. \nHincha del Embajador Millonarios\nAficionado al Tenis.', 'created_at': '2024-04-02T23:45:32.000Z', 'name': 'Juan Manuel Garcia Rodriguez'}","<h1>Perfil de Usuario: Juan Manuel Garcia Rodriguez</h1>

<p><strong>Información Básica:</strong></p>
<ul>
  <li><strong>Nombre:</strong> Juan Manuel Garcia Rodriguez</li>
  <li><strong>Usuario:</strong> @JuanMan17456026</li>
  <li><strong>Ubicación:</strong> Bogotá, D.C., Colombia</li>
  <li><strong>Descripción:</strong> Bogotano. Hincha del Embajador Millonarios. Aficionado al Tenis.</li>
</ul>

<p><strong>Métricas Públicas:</strong></p>
<ul>
  <li><strong>Seguidores en X (Twitter):</strong> 3</li>
  <li><strong>Siguiendo:</strong> 9</li>
  <li><strong>Tweets publicados:</strong> 479</li>
  <li><strong>Me gusta:</strong> 2</li>
  <li><strong>Publicaciones con medios:</strong> 2</li>
  <li><strong>Listas:</strong> 0</li>
</ul>

<p><strong>Fecha de Creación de la Cuenta:</strong> 02 de abril de 2024</p>

<p><strong>Alcance en Redes Sociales:</strong> Con 3 seguidores y 479 tweets publicados, el alcance de esta cuenta es actualmente bajo. Sin embargo, su actividad y contenido pueden ser factores importantes para aumentar su influencia en X (Twitter).</p>

<p><strong>Segmentación para Campaña Política:</strong> Considerando la ubicación en Bogotá, D.C., Colombia, y los intereses del usuario (hincha del Embajador Millonarios y aficionado al Tenis), una campaña política podría enfocarse en temas locales, deportivos y culturales para conectar con este tipo de audiencia.</p>"
ElDiablo2021,"{'id': '1329503131701547014', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1329503131701547014/1656634406', 'public_metrics': {'followers_count': 1438, 'following_count': 1661, 'tweet_count': 240675, 'listed_count': 0, 'like_count': 142783, 'media_count': 2140}, 'username': 'ElDiablo2021', 'location': 'NarcoDictadura', 'description': 'PetroSantismo junto a samperismo, gavirismo y conservadores manejan a Colombia', 'created_at': '2020-11-19T19:13:54.000Z', 'name': 'El Brayan'}","<h1>Perfil de Usuario: El Brayan (@ElDiablo2021)</h1>

<p><strong>Información Básica:</strong></p>
<ul>
  <li><strong>Nombre:</strong> El Brayan</li>
  <li><strong>Nombre de Usuario:</strong> @ElDiablo2021</li>
  <li><strong>Ubicación:</strong> NarcoDictadura</li>
  <li><strong>Descripción:</strong> PetroSantismo junto a samperismo, gavirismo y conservadores manejan a Colombia</li>
</ul>

<p><strong>Métricas Públicas:</strong></p>
<ul>
  <li><strong>Seguidores:</strong> 1438</li>
  <li><strong>Siguiendo:</strong> 1661</li>
  <li><strong>Tweets:</strong> 240675</li>
  <li><strong>Me gusta:</strong> 142783</li>
  <li><strong>Medios:</strong> 2140</li>
  <li><strong>Listas:</strong> 0</li>
</ul>

<p><strong>Fecha de Creación:</strong> 19 de noviembre de 2020</p>

<p><strong>Banner de Perfil:</strong> <img src=""https://pbs.twimg.com/profile_banners/1329503131701547014/1656634406"" alt=""Banner de Perfil""></p>

<p>Este usuario parece tener un alcance moderado en X (anteriormente Twitter), con 1438 seguidores y un total de 240675 tweets. Su descripción sugiere que está interesado en la política colombiana y tiene opiniones fuertes sobre el tema. Su ubicación se lista como ""NarcoDictadura"", lo que podría indicar una crítica a la situación política o social en Colombia.</p>

<p>Con una cantidad significativa de tweets y me gusta, este usuario podría ser considerado una voz influyente en ciertos círculos, especialmente aquellos interesados en la política colombiana. Su capacidad para llegar a una audiencia más amplia podría ser valiosa para una campaña política que busque resonar con estos temas y audiencias.</p>"
Quijote_57,"{'id': '889862055758581763', 'public_metrics': {'followers_count': 4955, 'following_count': 5839, 'tweet_count': 76979, 'listed_count': 1, 'like_count': 45800, 'media_count': 1061}, 'username': 'Quijote_57', 'location': 'Quien me busque, me encuentra.', 'description': 'Ingeniero Mecánico, Idealista y Romántico, Empresario, Hincha del America, Mamerto conciente y convencido.... #AntiUribista', 'created_at': '2017-07-25T14:57:01.000Z', 'name': 'Malo-pez', 'entities': {'description': {'hashtags': [{'start': 110, 'end': 123, 'tag': 'AntiUribista'}]}}}","<h1>Perfil de Usuario: Quijote_57</h1>

<p><strong>Nombre:</strong> Malo-pez</p>
<p><strong>Usuario:</strong> Quijote_57</p>
<p><strong>Ubicación:</strong> Quien me busque, me encuentra.</p>
<p><strong>Descripción:</strong> Ingeniero Mecánico, Idealista y Romántico, Empresario, Hincha del America, Mamerto conciente y convencido.... #AntiUribista</p>

<h2>Métricas Públicas</h2>
<ul>
  <li><strong>Seguidores:</strong> 4955</li>
  <li><strong>Siguiendo:</strong> 5839</li>
  <li><strong>Tweets:</strong> 76979</li>
  <li><strong>Listas:</strong> 1</li>
  <li><strong>Me gusta:</strong> 45800</li>
  <li><strong>Medios:</strong> 1061</li>
</ul>

<h2>Alcance en Redes Sociales</h2>
<p>Con 4955 seguidores, este usuario tiene un alcance moderado en la plataforma X (anteriormente Twitter). Su actividad en la plataforma, con 76979 tweets, sugiere que es un usuario muy activo y comprometido con su audiencia.</p>

<h2>Intereses y Afiliaciones</h2>
<p>El usuario se identifica como #AntiUribista, lo que sugiere que tiene una afiliación política clara. También es hincha del equipo de fútbol America.</p>

<p>En resumen, este usuario es un individuo con intereses políticos y deportivos claros, que mantiene una presencia activa en las redes sociales y tiene un alcance moderado.</p>"
donfer8,"{'id': '469794569', 'public_metrics': {'followers_count': 173, 'following_count': 612, 'tweet_count': 39114, 'listed_count': 2, 'like_count': 20082, 'media_count': 28}, 'username': 'donfer8', 'description': '', 'created_at': '2012-01-21T00:29:44.000Z', 'name': 'Don fer 8'}","<h1>Perfil de Usuario: @donfer8</h1>

<p><strong>Nombre:</strong> Don fer 8</p>
<p><strong>Nombre de Usuario:</strong> @donfer8</p>
<p><strong>Fecha de Creación:</strong> 21 de enero de 2012</p>

<h2>Métricas Públicas</h2>
<ul>
  <li><strong>Seguidores:</strong> 173</li>
  <li><strong>Siguiendo:</strong> 612</li>
  <li><strong>Tweets Publicados:</strong> 39,114</li>
  <li><strong>Listas:</strong> 2</li>
  <li><strong>Me gusta:</strong> 20,082</li>
  <li><strong>Medios Publicados:</strong> 28</li>
</ul>

<h2>Descripción del Perfil</h2>
<p>Sin descripción proporcionada.</p>

<h2>Análisis para Campaña Política</h2>
<p>Con 173 seguidores y una actividad considerable (39,114 tweets), este usuario tiene un alcance moderado en la plataforma X (anteriormente Twitter). Su capacidad para interactuar con una audiencia más amplia podría ser valiosa para una campaña política, especialmente si se busca movilizar a seguidores en torno a temas específicos.</p>
<p>La ausencia de una descripción en su perfil podría ser una oportunidad para conectar con este usuario y su audiencia de manera más personalizada, posiblemente a través de contenido atractivo o propuestas que resuenen con sus intereses.</p>

<p><strong>Potencial de alcance:</strong> Moderado <br>
<strong>Influencia:</strong> Puede ser influenciador en círculos específicos debido a su actividad y seguidores.</p>"
salamanca33141,"{'id': '1879268388230291456', 'public_metrics': {'followers_count': 51, 'following_count': 92, 'tweet_count': 1693, 'listed_count': 0, 'like_count': 5355, 'media_count': 109}, 'username': 'salamanca33141', 'location': 'Miami Beach, FL', 'description': '', 'created_at': '2025-01-14T20:44:48.000Z', 'name': 'Juan C Salamanca'}","<h1>Perfil de usuario: Juan C Salamanca</h1>

<p><strong>Información básica:</strong></p>
<ul>
  <li><strong>Nombre:</strong> Juan C Salamanca</li>
  <li><strong>Usuario:</strong> salamanca33141</li>
  <li><strong>Ubicación:</strong> Miami Beach, FL</li>
  <li><strong>Fecha de creación de la cuenta:</strong> 14 de enero de 2025</li>
</ul>

<p><strong>Métricas públicas:</strong></p>
<ul>
  <li><strong>Seguidores:</strong> 51</li>
  <li><strong>Siguiendo:</strong> 92 cuentas</li>
  <li><strong>Tweets publicados:</strong> 1693</li>
  <li><strong>Me gusta:</strong> 5355</li>
  <li><strong>Publicaciones con medios:</strong> 109</li>
  <li><strong>Listas:</strong> 0</li>
</ul>

<p><strong>Análisis para campaña política:</strong></p>
<p>Este usuario tiene un alcance moderado en la plataforma X (anteriormente Twitter), con 51 seguidores y una actividad considerable, reflejada en 1693 tweets y 5355 me gusta. Su ubicación en Miami Beach, FL, podría ser relevante para campañas políticas locales o nacionales en Estados Unidos. La ausencia de descripción en su perfil podría indicar que no busca destacarse por contenidos específicos o que prefiere mantener un perfil bajo.</p>

<p><strong>Alcance en redes sociales:</strong></p>
<p>Con 51 seguidores y 92 cuentas siguiendo, este usuario tiene un ratio de 0.55, lo que podría indicar que su contenido es de interés para un público específico pero no muy extendido. Sin embargo, el elevado número de tweets y me gusta sugiere que, aunque su alcance en términos de seguidores sea limitado, su actividad e influencia en ciertos círculos podrían ser significativos.</p>"
JohaYpunto,"{'id': '741473318751109120', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/741473318751109120/1759014454', 'public_metrics': {'followers_count': 53476, 'following_count': 28125, 'tweet_count': 366118, 'listed_count': 46, 'like_count': 494454, 'media_count': 13319}, 'username': 'JohaYpunto', 'location': 'Colombia', 'description': 'Arquitectura, Construcción. De izquierda pura y dura, orgullosamente discípula de Petro. Con Prosperidad social. 🇨🇴🤝 Colombia más justa.', 'created_at': '2016-06-11T03:33:09.000Z', 'name': 'JohaYPunto'}","<h1>Perfil de Usuario: JohaYPunto</h1>

<p><strong>Nombre:</strong> JohaYPunto</p>
<p><strong>Usuario:</strong> @JohaYpunto</p>
<p><strong>Ubicación:</strong> Colombia</p>

<p><strong>Métricas Públicas:</strong></p>
<ul>
  <li><strong>Seguidores:</strong> 53,476</li>
  <li><strong>Siguiendo:</strong> 28,125</li>
  <li><strong>Tweets:</strong> 366,118</li>
  <li><strong>Listas:</strong> 46</li>
  <li><strong>Me gusta:</strong> 494,454</li>
  <li><strong>Medios:</strong> 13,319</li>
</ul>

<p><strong>Descripción:</strong> Arquitectura, Construcción. De izquierda pura y dura, orgullosamente discípula de Petro. Con Prosperidad social.  Colombia más justa.</p>

<p><strong>Fecha de Creación:</strong> 11 de junio de 2016</p>

<p><strong>Alcance en Redes Sociales:</strong> Con más de 53,000 seguidores en X (anteriormente Twitter), JohaYPunto tiene un alcance significativo en la plataforma. Su actividad en línea, reflejada en más de 366,000 tweets y 494,000 me gusta, indica una fuerte presencia e influencia en la conversación digital, especialmente en temas relacionados con la arquitectura, construcción y política en Colombia.</p>

<p><strong>Segmentación para Campaña Política:</strong> Dada su ubicación en Colombia y su afinidad política con la izquierda y el presidente Petro, JohaYPunto podría ser un objetivo valioso para campañas políticas que se centran en la justicia social y la prosperidad en Colombia. Su influencia en X podría ser clave para movilizar opiniones y acciones en torno a temas políticos y sociales.</p>"
Sumercequeopina,"{'id': '544763600', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/544763600/1429323755', 'public_metrics': {'followers_count': 1037, 'following_count': 1803, 'tweet_count': 201825, 'listed_count': 14, 'like_count': 23165, 'media_count': 24031}, 'username': 'Sumercequeopina', 'location': 'el mundo', 'description': 'Miau!', 'created_at': '2012-04-04T02:14:17.000Z', 'name': 'Zio Gatto'}","<h1>Perfil de Usuario: Sumercequeopina</h1>

<p><strong>Nombre:</strong> Zio Gatto</p>
<p><strong>Usuario:</strong> @Sumercequeopina</p>
<p><strong>Ubicación:</strong> el mundo</p>
<p><strong>Descripción:</strong> Miau!</p>

<h2>Métricas Públicas</h2>
<ul>
  <li><strong>Seguidores:</strong> 1037</li>
  <li><strong>Siguiendo:</strong> 1803</li>
  <li><strong>Tweets publicados:</strong> 201825</li>
  <li><strong>Listas en las que está incluido:</strong> 14</li>
  <li><strong>Me gusta dados:</strong> 23165</li>
  <li><strong>Medios publicados:</strong> 24031</li>
</ul>

<h2>Información Adicional</h2>
<p><strong>Fecha de creación de la cuenta:</strong> 4 de abril de 2012</p>
<p><strong>URL del banner del perfil:</strong> <a href=""https://pbs.twimg.com/profile_banners/544763600/1429323755"">https://pbs.twimg.com/profile_banners/544763600/1429323755</a></p>

<h2>Análisis para Campaña Política</h2>
<p>Con 1037 seguidores, el alcance de esta cuenta en X (anteriormente Twitter) es moderado. La cuenta ha publicado un total de 201825 tweets, lo que sugiere una actividad considerable en la plataforma. La cantidad de me gusta dados (23165) y medios publicados (24031) también indica una participación activa con contenido visual.</p>
<p>La ubicación indicada como ""el mundo"" sugiere que el usuario tiene una perspectiva global o que no está limitado a una región específica, lo que podría ser interesante para campañas políticas con alcance internacional o que buscan resonar en una audiencia global.</p>
<p>La descripción ""Miau!"" y el nombre ""Zio Gatto"" sugieren que el usuario puede tener intereses o aficiones relacionados con animales o puede estar utilizando un tono más ligero y humorístico en su comunicación.</p>

<p>En resumen, este usuario podría ser un objetivo interesante para campañas políticas que buscan:</p>
<ul>
  <li>Interactuar con una audiencia global</li>
  <li>Promover contenido visual atractivo</li>
  <li>Resonar con usuarios que aprecian el humor o tienen intereses en animales</li>
</ul>"
andybyrd2000,"{'id': '1402688871016587269', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1402688871016587269/1758916576', 'public_metrics': {'followers_count': 1218, 'following_count': 1161, 'tweet_count': 63001, 'listed_count': 0, 'like_count': 137389, 'media_count': 410}, 'username': 'andybyrd2000', 'location': 'COLOMBIA', 'description': 'ahora y por siempre hay que cambiar este pais\ndictaturaque pugna vincere semper habere meliorem et poterimus adversus animam.', 'created_at': '2021-06-09T18:08:09.000Z', 'name': 'andybyrd2000'}","<h1>Perfil de usuario en X (anteriormente Twitter)</h1>

<p><strong>Nombre de usuario:</strong> andybyrd2000</p>
<p><strong>Nombre:</strong> andybyrd2000</p>
<p><strong>Ubicación:</strong> COLOMBIA</p>
<p><strong>Descripción:</strong> ahora y por siempre hay que cambiar este pais<br>dictaturaque pugna vincere semper habere meliorem et poterimus adversus animam.</p>

<h2>Métricas públicas</h2>
<ul>
  <li><strong>Seguidores:</strong> 1218</li>
  <li><strong>Siguiendo:</strong> 1161</li>
  <li><strong>Tweets:</strong> 63001</li>
  <li><strong>Me gusta:</strong> 137389</li>
  <li><strong>Medios:</strong> 410</li>
  <li><strong>Listas:</strong> 0</li>
</ul>

<h2>Información adicional</h2>
<p><strong>Fecha de creación de la cuenta:</strong> 09 de junio de 2021</p>
<p><strong>URL del banner de perfil:</strong> <a href=""https://pbs.twimg.com/profile_banners/1402688871016587269/1758916576"">https://pbs.twimg.com/profile_banners/1402688871016587269/1758916576</a></p>

<p>Este usuario parece estar interesado en temas políticos y sociales en Colombia, dado su descripción y ubicación. Con más de 1218 seguidores y 63001 tweets, tiene un alcance moderado en la plataforma. Su actividad y engagement (137389 me gusta) sugieren que es un usuario activo y con cierto nivel de influencia en su nicho.</p>"
jclancheros78,"{'id': '1684755303961608193', 'public_metrics': {'followers_count': 6, 'following_count': 112, 'tweet_count': 1451, 'listed_count': 0, 'like_count': 3620, 'media_count': 1016}, 'username': 'jclancheros78', 'description': '', 'created_at': '2023-07-28T02:39:34.000Z', 'name': 'juan carlos lancheros parra'}","<h1>Perfil de Usuario: juan carlos lancheros parra</h1>

<p><strong>Información General:</strong></p>
<ul>
  <li><strong>Nombre:</strong> juan carlos lancheros parra</li>
  <li><strong>Nombre de Usuario:</strong> @jclancheros78</li>
  <li><strong>Fecha de Creación de la Cuenta:</strong> 28 de julio de 2023</li>
</ul>

<p><strong>Métricas Públicas:</strong></p>
<ul>
  <li><strong>Seguidores:</strong> 6</li>
  <li><strong>Siguiendo:</strong> 112 cuentas</li>
  <li><strong>Tweets Publicados:</strong> 1451</li>
  <li><strong>Me gusta:</strong> 3620</li>
  <li><strong>Medios Subidos:</strong> 1016</li>
  <li><strong>Listas:</strong> 0</li>
</ul>

<p><strong>Descripción:</strong></p>
<p>Sin descripción proporcionada.</p>

<h2>Análisis para Campaña Política:</h2>
<p>Con 6 seguidores y 112 cuentas siguiendo, el alcance directo de este usuario es limitado. Sin embargo, su actividad (1451 tweets) y engagement (3620 me gusta) sugieren una participación activa en la conversación en línea. La ausencia de descripción en su perfil podría ser una oportunidad para conectar su identidad política o intereses de manera más explícita.</p>

<h2>Alcance en Redes Sociales:</h2>
<p>Actualmente, el alcance en redes sociales de este usuario es reducido debido al bajo número de seguidores. Sin embargo, su actividad y contenido podrían ser optimizados y difundidos a través de estrategias de campaña para incrementar su visibilidad y conexión con audiencias más amplias.</p>"
JavierBern21998,"{'id': '1692102566098747392', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1692102566098747392/1692527903', 'public_metrics': {'followers_count': 1692, 'following_count': 2860, 'tweet_count': 98093, 'listed_count': 1, 'like_count': 258092, 'media_count': 3069}, 'username': 'JavierBern21998', 'description': '', 'created_at': '2023-08-17T09:15:11.000Z', 'name': 'Javier Bernal'}","<h1>Perfil de Usuario: Javier Bernal</h1>

<p><strong>Información Básica:</strong></p>
<ul>
  <li><strong>Nombre:</strong> Javier Bernal</li>
  <li><strong>Nombre de Usuario:</strong> @JavierBern21998</li>
  <li><strong>Fecha de Creación:</strong> 17 de agosto de 2023</li>
</ul>

<p><strong>Métricas Públicas:</strong></p>
<ul>
  <li><strong>Seguidores:</strong> 1.692</li>
  <li><strong>Siguiendo:</strong> 2.860</li>
  <li><strong>Tweets Publicados:</strong> 98.093</li>
  <li><strong>Listas:</strong> 1</li>
  <li><strong>Me gusta:</strong> 258.092</li>
  <li><strong>Medios Publicados:</strong> 3.069</li>
</ul>

<p><strong>Descripción:</strong></p>
<p>Sin descripción proporcionada.</p>

<p><strong>Alcance en Redes Sociales:</strong></p>
<p>Con 1.692 seguidores, este usuario tiene un alcance moderado en la plataforma X (anteriormente Twitter). Su actividad, con 98.093 tweets publicados y 258.092 me gusta, sugiere una presencia activa y cierto nivel de influencia.</p>

<p><strong>Segmentación para Campaña Política:</strong></p>
<p>Este usuario podría ser considerado para una campaña política que busque influir en audiencias a través de contenido dinámico y publicaciones frecuentes. Su número de seguidores y su actividad sugieren que podría ser un buen candidato para difundir mensajes políticos y conectar con un público más amplio.</p>"
